131072, 8, 8, 203.520043, 77.306950, 102.338036, 83.577182, 0.824352, 2.170208, 1.639392, 2.007392, 2.435115, 0.924977, 1.224473, 9
131072, 8, 16, 377.715510, 126.211288, 165.179495, 152.660039, 0.888352, 2.658592, 2.031392, 2.197984, 2.474226, 0.826747, 1.082009, 88
131072, 8, 24, 496.531865, 154.629857, 197.658053, 183.657835, 1.013664, 3.254976, 2.546400, 2.740512, 2.703570, 0.841945, 1.076230, 88
131072, 8, 32, 634.500765, 180.003772, 227.264561, 238.741370, 1.057664, 3.728192, 2.952896, 2.810944, 2.657691, 0.753970, 0.951928, 88
131072, 8, 40, 736.380220, 204.574647, 251.838753, 265.949745, 1.139168, 4.100512, 3.330944, 3.154208, 2.768870, 0.769223, 0.946941, 88
131072, 8, 48, 867.021683, 224.770312, 275.820077, 318.703184, 1.161024, 4.478496, 3.649600, 3.158528, 2.720468, 0.705265, 0.865445, 88
131072, 8, 56, 975.652925, 241.710813, 292.049921, 333.286360, 1.203712, 4.858720, 4.021248, 3.523712, 2.927371, 0.725235, 0.876273, 88
131072, 8, 64, 1153.993297, 255.837594, 307.861409, 383.784498, 1.163072, 5.246208, 4.359680, 3.497216, 3.006878, 0.666618, 0.802173, 88
131072, 8, 72, 1203.968202, 268.269489, 319.389200, 389.435233, 1.254144, 5.628480, 4.727616, 3.877280, 3.091575, 0.688868, 0.820134, 88
131072, 8, 80, 1341.885248, 279.016108, 331.387408, 432.734393, 1.250272, 6.012992, 5.062720, 3.877024, 3.100944, 0.644775, 0.765799, 88
131072, 8, 88, 1411.445878, 288.661493, 339.193291, 436.443786, 1.307520, 6.393280, 5.440832, 4.228480, 3.233969, 0.661394, 0.777175, 88
131072, 8, 96, 1538.667174, 296.727607, 349.251749, 478.001502, 1.308448, 6.784896, 5.764512, 4.211840, 3.218959, 0.620767, 0.730650, 88
131072, 8, 104, 1592.984679, 304.728661, 354.071978, 474.898559, 1.369152, 7.157312, 6.159872, 4.592640, 3.354368, 0.641671, 0.745574, 88
131072, 8, 112, 1695.744904, 312.325846, 362.536956, 511.732278, 1.385120, 7.520384, 6.478816, 4.589920, 3.313734, 0.610331, 0.708450, 88
131072, 8, 120, 1766.349948, 318.465731, 367.172461, 513.477605, 1.424736, 7.902208, 6.853952, 4.901056, 3.439975, 0.620213, 0.715070, 88
131072, 8, 128, 1913.940020, 325.901550, 375.774773, 549.064550, 1.402528, 8.236704, 7.143520, 4.888960, 3.485820, 0.593558, 0.684391, 88
131072, 128, 8, 2067.789311, 1035.886355, 1385.081563, 1095.518975, 1.298176, 2.591360, 1.938048, 2.450304, 1.887497, 0.945567, 1.264315, 3
131072, 128, 16, 3689.002868, 1789.493337, 2318.928623, 2184.049930, 1.455328, 3.000128, 2.315168, 2.458144, 1.689065, 0.819346, 1.061756, 3
131072, 128, 24, 5225.787424, 2396.836378, 3033.598628, 2844.946024, 1.541024, 3.359872, 2.654624, 2.830656, 1.836867, 0.842489, 1.066311, 3
131072, 128, 32, 6348.633449, 2851.304200, 3554.532655, 3786.113671, 1.691296, 3.765792, 3.020768, 2.836000, 1.676821, 0.753095, 0.938834, 83
131072, 128, 40, 7499.202602, 3230.488060, 3930.710519, 4231.413449, 1.789760, 4.154720, 3.414592, 3.171936, 1.772269, 0.763454, 0.928936, 3
131072, 128, 48, 8727.526821, 3533.731641, 4285.149287, 5077.798809, 1.845440, 4.557824, 3.758592, 3.171872, 1.718762, 0.695918, 0.843899, 83
131072, 128, 56, 9524.314567, 3794.327505, 4512.707561, 5305.743448, 1.972896, 4.952256, 4.163904, 3.541536, 1.795095, 0.715136, 0.850533, 3
131072, 128, 64, 10720.608757, 4011.720563, 4727.740877, 6099.696962, 2.003136, 5.353024, 4.542304, 3.520640, 1.757564, 0.657692, 0.775078, 83
131072, 128, 72, 11101.589629, 4204.769116, 4865.593747, 6189.687202, 2.176192, 5.745664, 4.965312, 3.903136, 1.793562, 0.679319, 0.786081, 83
131072, 128, 80, 12327.305557, 4376.406208, 5048.907486, 6883.807789, 2.177568, 6.133696, 5.316704, 3.899520, 1.790768, 0.635754, 0.733447, 83
131072, 128, 88, 12617.898567, 4509.629740, 5133.101549, 6943.010439, 2.340160, 6.547744, 5.752448, 4.252896, 1.817353, 0.649521, 0.739319, 83
131072, 128, 96, 13788.548509, 4637.280045, 5236.906543, 7586.923188, 2.336160, 6.946368, 6.151008, 4.245760, 1.817410, 0.611220, 0.690254, 83
131072, 128, 104, 13936.345846, 4758.870724, 5321.188637, 7552.750517, 2.504000, 7.332960, 6.558048, 4.620384, 1.845201, 0.630084, 0.704537, 83
131072, 128, 112, 15747.973553, 5113.045093, 5649.030249, 8570.736227, 2.386400, 7.350016, 6.652640, 4.384800, 1.837412, 0.596570, 0.659107, 83
131072, 128, 120, 15052.230359, 4973.187924, 5492.514752, 8145.544841, 2.675040, 8.096480, 7.330944, 4.943232, 1.847910, 0.610541, 0.674297, 83
131072, 128, 128, 16162.827064, 5108.657821, 5742.843891, 8731.028105, 2.657312, 8.407232, 7.478816, 4.919200, 1.851194, 0.585115, 0.657751, 83
Average speed up is: 2.395884
