131072, 8, 8, 159.430743, 114.849503, 145.708403, 159.193544, 1.052320, 1.460800, 1.151424, 1.053888, 1.001490, 0.721446, 0.915291, 21
131072, 16, 8, 340.192716, 236.608076, 303.882218, 318.716091, 0.986336, 1.418144, 1.104192, 1.052800, 1.067385, 0.742379, 0.953457, 21
131072, 24, 8, 510.487803, 355.024265, 456.511300, 478.539590, 0.985952, 1.417696, 1.102528, 1.051776, 1.066762, 0.741891, 0.953968, 21
131072, 32, 8, 681.778944, 472.288983, 609.088334, 635.423570, 0.984320, 1.420928, 1.101792, 1.056128, 1.072952, 0.743266, 0.958555, 21
131072, 40, 8, 795.846912, 591.360074, 533.322482, 795.243329, 1.054048, 1.418528, 1.572896, 1.054848, 1.000759, 0.743622, 0.670641, 19
131072, 48, 8, 952.356223, 710.048530, 639.960932, 952.327438, 1.056992, 1.417696, 1.572960, 1.057024, 1.000030, 0.745593, 0.671997, 19
131072, 56, 8, 1105.193507, 826.989927, 746.575540, 1110.645226, 1.062624, 1.420096, 1.573056, 1.057408, 0.995091, 0.744603, 0.672200, 19
131072, 64, 8, 1272.389327, 949.001956, 749.437860, 1271.309346, 1.054848, 1.414304, 1.790912, 1.055744, 1.000850, 0.746476, 0.589501, 19
131072, 72, 8, 952.654267, 718.760651, 667.778823, 953.520590, 1.584992, 2.100768, 2.261152, 1.583552, 0.999091, 0.753797, 0.700330, 19
131072, 80, 8, 1057.096220, 798.185320, 741.577686, 1058.056161, 1.587104, 2.101920, 2.262368, 1.585664, 0.999093, 0.754388, 0.700887, 19
131072, 88, 8, 1162.923064, 878.953882, 815.608503, 1164.237704, 1.586944, 2.099648, 2.262720, 1.585152, 0.998871, 0.754961, 0.700552, 19
131072, 96, 8, 1268.720063, 958.435207, 890.119856, 1269.308782, 1.586848, 2.100576, 2.261792, 1.586112, 0.999536, 0.755084, 0.701263, 19
131072, 104, 8, 1368.650804, 1037.451339, 797.312264, 1373.920346, 1.593568, 2.102304, 2.735488, 1.587456, 0.996165, 0.755103, 0.580319, 19
131072, 112, 8, 1478.057161, 1117.935986, 859.196781, 1478.444225, 1.589120, 2.101024, 2.733728, 1.588704, 0.999738, 0.756157, 0.581149, 19
131072, 120, 8, 1584.366469, 1197.679014, 918.793390, 1581.212785, 1.588384, 2.101216, 2.739008, 1.591552, 1.001994, 0.757443, 0.581069, 19
131072, 128, 8, 1621.457078, 1173.412432, 981.858685, 1545.432524, 1.655520, 2.287648, 2.733952, 1.736960, 1.049193, 0.759278, 0.635329, 12
131072, 8, 128, 1447.110084, 1072.424019, 1341.812259, 1261.406924, 1.854976, 2.503072, 2.000544, 2.128064, 1.147219, 0.850181, 1.063743, 21
131072, 16, 128, 2884.120250, 2140.852081, 2672.765450, 2526.384739, 1.861472, 2.507744, 2.008672, 2.125056, 1.141600, 0.847397, 1.057941, 21
131072, 24, 128, 4313.500497, 3218.629882, 4014.328458, 3785.985297, 1.866944, 2.502016, 2.006080, 2.127072, 1.139334, 0.850143, 1.060313, 21
131072, 32, 128, 5742.770294, 4291.342122, 5347.320115, 5033.668025, 1.869728, 2.502112, 2.008000, 2.133120, 1.140872, 0.852528, 1.062311, 21
131072, 40, 128, 6276.455196, 5354.521815, 4468.205009, 6276.830998, 2.138432, 2.506624, 3.003840, 2.138304, 0.999940, 0.853061, 0.711857, 19
131072, 48, 128, 7522.178750, 6418.134191, 5360.075772, 7518.695113, 2.141152, 2.509472, 3.004832, 2.142144, 1.000463, 0.853623, 0.712900, 19
131072, 56, 128, 7964.984251, 6766.565821, 5775.459843, 7974.720003, 2.359136, 2.776960, 3.253504, 2.356256, 0.998779, 0.848502, 0.724221, 19
131072, 64, 128, 9856.918890, 8468.850518, 6722.381456, 9896.457301, 2.178656, 2.535744, 3.194528, 2.169952, 0.996005, 0.855746, 0.679272, 19
131072, 72, 128, 6736.996213, 5723.277341, 5802.364878, 6734.351898, 3.586048, 4.221216, 4.163680, 3.587456, 1.000393, 0.849863, 0.861607, 19
131072, 80, 128, 7478.743845, 6362.718180, 6438.462027, 7483.614392, 3.589312, 4.218880, 4.169248, 3.586976, 0.999349, 0.850220, 0.860341, 19
131072, 88, 128, 8225.811749, 6997.822592, 7083.395422, 8223.978631, 3.589664, 4.219584, 4.168608, 3.590464, 1.000223, 0.850905, 0.861310, 19
131072, 96, 128, 8962.826690, 7634.335959, 7728.705462, 8967.537034, 3.593984, 4.219392, 4.167872, 3.592096, 0.999475, 0.851330, 0.861854, 19
131072, 104, 128, 9701.781752, 8265.515477, 6759.219960, 9703.939739, 3.596928, 4.221952, 5.162816, 3.596128, 0.999778, 0.851769, 0.696544, 19
131072, 112, 128, 10435.446317, 8901.257003, 7275.552154, 10437.579458, 3.601280, 4.221984, 5.165376, 3.600544, 0.999796, 0.852809, 0.697054, 19
131072, 120, 128, 11170.909004, 9534.531567, 7794.945178, 11173.686482, 3.604480, 4.223104, 5.165568, 3.603584, 0.999751, 0.853302, 0.697616, 19
131072, 128, 128, 11781.752481, 9735.163639, 8313.114850, 11465.623214, 3.645440, 4.411808, 5.166496, 3.745952, 1.027572, 0.849074, 0.725047, 12
Average speed up is: 1.026236
